"source","target","target_type","exclude_from_all","target_family","production","win32ide","deep2","test","benchmark","conditional","duplicate_family","stub_risk","line"
"src/sovereign/build/BuildStateGraph.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/sovereign/bus/BeaconBus.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/sovereign/bus/CapabilityBus.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/sovereign/capsule/ExecutionCapsule.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/sovereign/compression/IntentCompression.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/sovereign/control/SovereignControlPlane.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/sovereign/ExecutionContract.cpp","rawrxd","executable","true","excluded/experimental","false","false","false","false","false","true","","false","6764"
"src/sovereign/ide/SovereignIDEIntegration.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/sovereign/patcher/HotPatcher.cpp","SovereignTest_HotPatcher","executable","true","test","false","false","false","true","false","true","hotpatcher.cpp","false","5869"
"src/sovereign/rawrxd.cpp","rawrxd","executable","true","excluded/experimental","false","false","false","false","false","true","","false","6764"
"src/sovereign/recovery/AutonomousRecovery.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/sovereign/session/SessionStore.cpp","SovereignTest_AutonomousAgent","executable","true","test","false","false","false","true","false","true","","false","5901"
"src/sovereign/spine/ExecutionSpine.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/sovereign/terminal/TerminalOwnership.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/sovereign/tests/SovereignTest_AntiHallucination.cpp","SovereignTest_AntiHallucination","executable","true","test","false","false","false","true","false","true","","false","5951"
"src/sovereign/tests/SovereignTest_AtomicRollback.cpp","SovereignTest_Suite","executable","true","test","false","false","false","true","false","true","","false","5674"
"src/sovereign/tests/SovereignTest_AutonomousAgent.cpp","SovereignTest_AutonomousAgent","executable","true","test","false","false","false","true","false","true","","false","5901"
"src/sovereign/tests/SovereignTest_CacheCoherency.cpp","SovereignTest_Suite","executable","true","test","false","false","false","true","false","true","","false","5674"
"src/sovereign/tests/SovereignTest_Correctness.cpp","SovereignTest_Suite","executable","true","test","false","false","false","true","false","true","","false","5674"
"src/sovereign/tests/SovereignTest_Deep2_Batch.cpp","Deep2_Batch_Test","executable","true","test","false","false","false","true","false","true","","false","5734"
"src/sovereign/tests/SovereignTest_HotPatcher.cpp","SovereignTest_HotPatcher","executable","true","test","false","false","false","true","false","true","","false","5869"
"src/sovereign/tests/SovereignTest_Main.cpp","SovereignTest_Suite","executable","true","test","false","false","false","true","false","true","","false","5674"
"src/sovereign/tests/SovereignTest_PatchRegistry.cpp","SovereignTest_PatchRegistry","executable","true","test","false","false","false","true","false","true","","false","5838"
"src/sovereign/tests/SovereignTest_VAL038_E2E.cpp","SovereignTest_VAL038_E2E","executable","true","test","false","false","false","true","false","true","","false","5705"
"src/sovereign/tool/ToolRegistry.cpp","SovereignTest_AutonomousAgent","executable","true","test","false","false","false","true","false","true","toolregistry.cpp","false","5901"
"src/sovereign/validator/RealityValidator.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/streaming_gguf_loader.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/subagent_core.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/swarm/ArchitectAgent.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/BackendCore.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/CinematicVibeEngine.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/DeepContextManager.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/FrontendSquad.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/IDEIntegration.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/InfinitePerfectionTelemetry.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/InfinitePerfectionTelemetrySQLite.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/KimiSwarmOrchestrator.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/LearningSimulator.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/LegacyRefactorModule.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/OpenClawBridge.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/QAHive.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/ReviewerAgents.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/SwarmOrchestrator.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/swarm/TelemetryDashboardServer.cpp","RawrEngine","executable","false","shipped/product","true","false","false","false","false","false","","false","1967"
"src/telemetry/telemetry_export.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/telemetry/UnifiedTelemetryCore.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/terminal/embedded_terminal.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/test_masm_inference.cpp","TestMASMInference","executable","true","test","false","false","false","true","false","false","","false","7021"
"src/tests/backend_orchestrator_shard_smoke.cpp","BackendOrchestratorShardSmoke","executable","true","test","false","false","false","true","false","false","","false","6671"
"src/tests/Deep2Engine_IntegrationTest_Minimal.cpp","Deep2Engine_IntegrationTest","executable","false","test","false","false","false","true","false","true","","false","4997"
"src/tests/inference_routing_test.cpp","RawrXD-InferenceRoutingTest","executable","false","test","false","false","false","true","false","false","","false","6020"
"src/tests/SwarmSmokeTest.cpp","SwarmSmokeTest","executable","true","test","false","false","false","true","false","true","","false","6649"
"src/thermal/RAWRXD_ThermalDashboard.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/tool_registry_advanced.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/tool_registry.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/tools/fused_layer_benchmark.cpp","RawrXD-FusedBenchmark","executable","true","benchmark","false","false","false","false","true","true","","false","6128"
"src/tools/gpu_benchmark.cpp","RawrXD-Benchmark","executable","true","benchmark","false","false","false","false","true","true","","false","6083"
"src/tools/kv_cache_benchmark.cpp","RawrXD-KVBenchmark","executable","true","benchmark","false","false","false","false","true","true","","false","6159"
"src/tools/license_validator_manifest.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/tools/model_analysis_cli.cpp","RawrXD-ModelAnalysis","executable","true","excluded/experimental","false","false","false","false","false","true","","false","6615"
"src/tools/RawrXD_TpsSmoke.cpp","RawrXD-TpsSmoke","executable","true","benchmark","false","false","false","false","true","true","","false","6559"
"src/ui/agentic_bridge.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/ui/chat_message_renderer.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/ui/chat_panel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/ui/debugger_core.cpp","RawrXD_Gold","executable","false","shipped/product","true","false","false","false","false","false","","false","2376"
"src/ui/debugger_core.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/ui/entry_point.cpp","rawrxd","executable","true","excluded/experimental","false","false","false","false","false","true","","false","222"
"src/ui/ExportBridge.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/ui/ImportBridge.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/ui/interpretability_panel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/ui/monaco_settings_dialog.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/ui/RawrXD_MainLoop.cpp","rawrxd","executable","true","excluded/experimental","false","false","false","false","false","true","","false","222"
"src/ui/RawrXD_MainLoop.cpp","RawrXD_Gold","executable","false","shipped/product","true","false","false","false","false","false","","false","2376"
"src/ui/RawrXD_MainLoop.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/ui/tool_action_status.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/ui/webview2_bridge.cpp","RawrXD_Gold","executable","false","shipped/product","true","false","false","false","false","false","","false","2376"
"src/ui/webview2_bridge.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/universal_model_router.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/utils/Diagnostics.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/utils/ErrorReporter.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/validation/witness_system_test.cpp","witness_system_test","executable","true","test","false","false","false","true","false","false","","false","7214"
"src/win32app/AgenticBrowserLayer.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/ai_workers_queue.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/AutonomousAgent.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","autonomousagent.cpp","false","5079"
"src/win32app/BenchmarkMenu.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/CICDSettings.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/ConsentPrompt.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/EditorOperations.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/feature_registry_panel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","feature_registry_panel.cpp","false","5079"
"src/win32app/HeadlessIDE.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/IDEDiagnosticAutoHealer.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/IMultiFileSearchWidget.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/IocpFileWatcher.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/IV280Bridge.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/main_win32.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/RawrXD-Win32IDE.rc","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/RouterOperations.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/TodoManager.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/TransparentRenderer.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/v280_link_bridge.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/VSCodeMarketplaceAPI.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Accelerators.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AgentCommands.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AgentHistory.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AgenticBridge.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AgenticBrowser.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AgenticComposerUX.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AgenticPlanningPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AgentPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AgentStreamingBridge.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AIBackend.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AIReverseEngineering.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AirgappedEnterprise.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Annotations.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AsmSemantic.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AuditDashboard.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AutonomousAgent.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AutonomousCommunicator.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AutonomousDebugger.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Autonomy.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_AutoSave.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_BackendSwitcher.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Breadcrumbs.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_BuildRunner.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_CaretAnimation.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ChatMessageRenderer.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ChatPanel_Ollama.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ChatPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_CodeLens.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Collab.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ColorPicker.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Commands.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ConsentPrompt.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ContextMentionParser.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_CopilotGapPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Core.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_CoreRuntimeSpine.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_CrashReporter.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_CruciblePanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_CursorParity.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Debugger.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_DecompilerView.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_DiffView.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_DiskRecovery.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_DualAgentPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_EditorEngine.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_EmojiSupport.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_EnterpriseStressTests.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ExecutionGovernor.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_FailureDetector.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_FailureIntelligence.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_FeatureManifest.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_FileOps.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_FlagshipFeatures.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_FlightRecorder.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_FuzzySearch.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_GameEnginePanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Gauntlet.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_GGUFInspector.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_GhostText.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_GitPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_GUILayoutHotpatch.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_HandleExtensionCommand.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_HotpatchCtrlPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_HotpatchPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_HoverTooltips.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_IDEDiagnosticAutoHealer.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_InlayHints.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Instructions.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_IOCPFileWatcher.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_IRCBridge.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_IRCBridgeCommands.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_LanguagePlugin.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_LayerEviction.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_LicenseCreator.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_LLMRouter.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_LocalServer.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Logger.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_LSP_AI_Bridge.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_LSPClient.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_LSPServer.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_MarketplacePanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_MCP.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_MCPHooks.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ModelAnatomy.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ModelDiscovery.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_MonacoThemes.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_MultiCursor.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_MultiResponse.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_NativePipeline.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_NetworkPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_OSExplorerInterceptor.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_OutlinePanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_PDBSymbols.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_PeekOverlay.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_PeekView.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_PerfTelemetry.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_PipelinePanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_PlanExecutor.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Plugins.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_PluginSignature.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_PowerShell.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_PowerShellPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_private_stubs.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","true","5079"
"src/win32app/Win32IDE_ProblemsPanel.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ProvableAgent.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_QuickWins.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_Refactor.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_RefactoringPlugin.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_RenamePreview.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
"src/win32app/Win32IDE_ResourceGenerator.cpp","RawrXD-Win32IDE","executable","false","shipped/product","true","true","false","false","false","true","","false","5079"
