[SHADER_PATH] ops=F:\~dev\rawrxd\src\deep2\shaders\deep2_ops.spv q=F:\~dev\rawrxd\src\deep2\shaders\deep2_qgemv.spv qb=F:\~dev\rawrxd\src\deep2\shaders\deep2_qgemv_batch.spv q4r=F:\~dev\rawrxd\src\deep2\shaders\deep2_qgemv_batch4row.spv q8r=F:\~dev\rawrxd\src\deep2\shaders\deep2_qgemv_batch8row.spv am=F:\~dev\rawrxd\src\deep2\shaders\deep2_argmax.spv so=F:\~dev\rawrxd\src\deep2\shaders\deep2_spec_ops.spv sa=F:\~dev\rawrxd\src\deep2\shaders\deep2_spec_attn.spv ac=F:\~dev\rawrxd\src\deep2\shaders\deep2_spec_accept.spv
[PIPELINE_CREATE] ops=1 q=1 qb=1 q4r=1 q8r=1
[SCRATCH_RESERVE_OK] attention bytes=134217728
BATCH9_VK_DEVICE ordinal=0 name=AMD Radeon AI PRO R9700 vendor=0x1002 vram=34208743424 compute_pipeline=1 qgemv_pipeline=1 batch4row=1 batch8row=1 calibrated=1
DEEP2_GPU_SELECT slot=0 ordinal=0 name=AMD Radeon AI PRO R9700 vendor=0x1002 device=0x7551
BATCH9_VULKAN_INIT=DEVICE_BACKED devices=1 plan_active=0
[Deep2Engine] ROPE_ARCH=llama ROPE_THETA_GLOBAL=500000.0 ROPE_THETA_LOCAL=500000.0 SLIDING_WINDOW=0 SLIDING_WINDOW_PATTERN=0
[Deep2Engine] GGUF mapped: arch=llama shards=1 tensors=255 layers=28 hidden=3072 heads=24 kv_heads=8 vocab=128256
ARCH=llama
HIDDEN=3072
LAYERS=28
HEADS=24
KV_HEADS=8
HEAD_DIM=128
GQA_GROUP=3
FFN_DIM=8192
ROPE_THETA=500000
ROPE_SCALING=1
ROPE_DIM=128
ROPE_NEOX=1
RMS_EPS=1e-05
Q_BIAS=absent
K_BIAS=absent
V_BIAS=absent
TIE_EMBED=1
GPU_FORWARD_ENTER hidden=00000185C2114040 loaded=1 vulkanEnabled=1 init=1 devices=1 layers=28
GPU_FORWARD_STAGE=CONTIGUOUS_RANGE
[HOT_LANE_PREP_OK] slot=0 maxIn=8192 maxRows=128256
UPLOAD_ENTER dstBuf=00000185BFEFDAA0 src=00000185C2114040 bytes=12288 dstSize=12288
UPLOAD_STAGING bytes=12288
UPLOAD_MEMCPY bytes=12288
UPLOAD_BEGIN bytes=12288
BEGIN_CMD_ALLOC
BEGIN_CMD_ALLOC_OK cmd=000001C6B0163080
UPLOAD_COPY bytes=12288
UPLOAD_ENDSUBMIT bytes=12288
UPLOAD_OK bytes=12288
GPU_LAYER_ENTER layer=0 slot=0
GPU_FORWARD_STAGE=ENSURE_ARENA layer=0 slot=0
[HOT_LANE_PREP_OK] slot=0 maxIn=8192 maxRows=128256
GPU_FORWARD_STAGE=SET_EPOCH layer=0 slot=0
GPU_FORWARD_STAGE=GET_LAYER_WEIGHTS layer=0 slot=0
GPU_FORWARD_STAGE=CHECK_WEIGHT_DATA layer=0 slot=0
GPU_FORWARD_STAGE=WEIGHT_DATA_OK layer=0 slot=0
GPU_FORWARD_STAGE=GPU_FWD_REF_OK layer=0 slot=0
GPU_FORWARD_STAGE=KV_SEQ_OK layer=0 seq=0
GPU_FORWARD_STAGE=CYC_OK layer=0 cyc=0000000000000000
GPU_FORWARD_STAGE=PREFETCH_CHECK layer=0
GPU_FORWARD_STAGE=ENSURE_F32_ATTN layer=0
ENSURE_F32_ENTER name=blk.0.attn_norm.weight type=0 rows=3072 cols=1 data=000001C671E240E0
ENSURE_F32_F32_OK name=blk.0.attn_norm.weight
ENSUREWF32_ENTER key=936794113038197417 bytes=12288 weights=000001C671E240E0
ENSUREWF32_FIND key=936794113038197417
ENSUREWF32_MISS key=936794113038197417 bytes=12288
ENSUREWF32_EVICT key=936794113038197417 bytes=12288
ENSUREWF32_LIVEHEAP key=936794113038197417 bytes=12288
ENSUREWF32_CREATEBUF key=936794113038197417 bytes=12288
ENSUREWF32_UPLOAD key=936794113038197417 bytes=12288
UPLOAD_ENTER dstBuf=00000185BFEFCD20 src=000001C671E240E0 bytes=12288 dstSize=12288
UPLOAD_STAGING bytes=12288
UPLOAD_MEMCPY bytes=12288
UPLOAD_BEGIN bytes=12288
BEGIN_CMD_ALLOC
BEGIN_CMD_ALLOC_OK cmd=00000185BFF08C80
UPLOAD_COPY bytes=12288
UPLOAD_ENDSUBMIT bytes=12288
UPLOAD_OK bytes=12288
ENSUREWF32_EMPLACE key=936794113038197417 bytes=12288
ENSUREWF32_OK key=936794113038197417
ENSURE_F32_ENTER name=blk.0.ffn_norm.weight type=0 rows=3072 cols=1 data=000001C6738730E0
ENSURE_F32_F32_OK name=blk.0.ffn_norm.weight
ENSUREWF32_ENTER key=4974470767191333920 bytes=12288 weights=000001C6738730E0
ENSUREWF32_FIND key=4974470767191333920
ENSUREWF32_MISS key=4974470767191333920 bytes=12288
ENSUREWF32_EVICT key=4974470767191333920 bytes=12288
ENSUREWF32_LIVEHEAP key=4974470767191333920 bytes=12288
ENSUREWF32_CREATEBUF key=4974470767191333920 bytes=12288
ENSUREWF32_UPLOAD key=4974470767191333920 bytes=12288
UPLOAD_ENTER dstBuf=00000185BFEFCDA0 src=000001C6738730E0 bytes=12288 dstSize=12288
UPLOAD_STAGING bytes=12288
UPLOAD_MEMCPY bytes=12288
UPLOAD_BEGIN bytes=12288
BEGIN_CMD_ALLOC
BEGIN_CMD_ALLOC_OK cmd=00000185BFF08C80
UPLOAD_COPY bytes=12288
UPLOAD_ENDSUBMIT bytes=12288
UPLOAD_OK bytes=12288
ENSUREWF32_EMPLACE key=4974470767191333920 bytes=12288
ENSUREWF32_OK key=4974470767191333920
DISPATCH_OPS_ENTER op=2 n=3072 p0=0 groupsX=48
GEMV_ENTER name=blk.0.attn_q.weight type=10 rows=3072 cols=3072 packed=1
GEMV_DISPATCH_GEMVQUANT name=blk.0.attn_q.weight type=10 rows=3072 cols=3072
UPLOAD_ENTER dstBuf=00000185BFEFDEA0 src=00000185BE78C060 bytes=3096576 dstSize=3096576
UPLOAD_STAGING bytes=3096576
UPLOAD_MEMCPY bytes=3096576
UPLOAD_BEGIN bytes=3096576
BEGIN_CMD_ALLOC
BEGIN_CMD_ALLOC_OK cmd=00000185BFF08C80
UPLOAD_COPY bytes=3096576
UPLOAD_ENDSUBMIT bytes=3096576
UPLOAD_OK bytes=3096576
GEMV_DISPATCH_GEMVQUANT_DONE name=blk.0.attn_q.weight result=1
GEMV_ENTER name=blk.0.attn_k.weight type=10 rows=1024 cols=3072 packed=1
GEMV_DISPATCH_GEMVQUANT name=blk.0.attn_k.weight type=10 rows=1024 cols=3072
UPLOAD_ENTER dstBuf=00000185BFEFC6A0 src=000001C6B90DD020 bytes=1032192 dstSize=1032192
UPLOAD_STAGING bytes=1032192
UPLOAD_MEMCPY bytes=1032192
UPLOAD_BEGIN bytes=1032192
BEGIN_CMD_ALLOC
BEGIN_CMD_ALLOC_OK cmd=00000185BFF08C80
UPLOAD_COPY bytes=1032192
UPLOAD_ENDSUBMIT bytes=1032192
UPLOAD_OK bytes=1032192
GEMV_DISPATCH_GEMVQUANT_DONE name=blk.0.attn_k.weight result=1
GEMV_ENTER name=blk.0.attn_v.weight type=11 rows=1024 cols=3072 packed=0
ENSURE_F32_ENTER name=blk.0.attn_v.weight type=11 rows=1024 cols=3072 data=000001C6724F90E0
ENSURE_F32_STREAM name=blk.0.attn_v.weight type=11
ENSURE_F32_DEQ_CALL name=blk.0.attn_v.weight rows=1024 cols=3072
ENSURE_F32_DEQ_DONE name=blk.0.attn_v.weight
GEMV_DISPATCH_DEVICE name=blk.0.attn_v.weight rows=1024 cols=3072 bytes=12582912
DISPATCH_GEMV_DEVICE_ENTER rows=1024 cols=3072 outSize=4096 inSize=12288 weights=000001C6B676F060
DISPATCH_GEMV_DEVICE_ENSURE rows=1024 cols=3072 count=3145728
ENSUREWF32_ENTER key=15317226049728262583 bytes=12582912 weights=000001C6B676F060
ENSUREWF32_FIND key=15317226049728262583
ENSUREWF32_MISS key=15317226049728262583 bytes=12582912
ENSUREWF32_EVICT key=15317226049728262583 bytes=12582912
ENSUREWF32_LIVEHEAP key=15317226049728262583 bytes=12582912
ENSUREWF32_CREATEBUF key=15317226049728262583 bytes=12582912
ENSUREWF32_UPLOAD key=15317226049728262583 bytes=12582912
UPLOAD_ENTER dstBuf=00000185BFEFC3A0 src=000001C6B676F060 bytes=12582912 dstSize=12582912
UPLOAD_STAGING bytes=12582912
UPLOAD_MEMCPY bytes=12582912
UPLOAD_BEGIN bytes=12582912
BEGIN_CMD_ALLOC
BEGIN_CMD_ALLOC_OK cmd=00000185BFF08C80
UPLOAD_COPY bytes=12582912
UPLOAD_ENDSUBMIT bytes=12582912
UPLOAD_OK bytes=12582912
ENSUREWF32_EMPLACE key=15317226049728262583 bytes=12582912
ENSUREWF32_OK key=15317226049728262583
DISPATCH_GEMV_DEVICE_DISPATCH rows=1024 cols=3072
DISPATCH_OPS_ENTER op=1 n=1024 p0=3072 groupsX=16
DISPATCH_GEMV_DEVICE_DISPATCH_DONE rows=1024 cols=3072 ok=1
GEMV_DISPATCH_DEVICE_DONE name=blk.0.attn_v.weight result=1
DISPATCH_OPS_ENTER op=5 n=2048 p0=128 groupsX=32
DISPATCH_OPS_ENTER op=6 n=3072 p0=128 groupsX=48
GEMV_ENTER name=blk.0.attn_output.weight type=11 rows=3072 cols=3072 packed=0
ENSURE_F32_ENTER name=blk.0.attn_output.weight type=11 rows=3072 cols=3072 data=000001C671E270E0
ENSURE_F32_STREAM name=blk.0.attn_output.weight type=11
ENSURE_F32_DEQ_CALL name=blk.0.attn_output.weight rows=3072 cols=3072
ENSURE_F32_DEQ_DONE name=blk.0.attn_output.weight
GEMV_DISPATCH_DEVICE name=blk.0.attn_output.weight rows=3072 cols=3072 bytes=37748736
DISPATCH_GEMV_DEVICE_ENTER rows=3072 cols=3072 outSize=32768 inSize=12288 weights=000001C6C51E4060
DISPATCH_GEMV_DEVICE_ENSURE rows=3072 cols=3072 count=9437184
ENSUREWF32_ENTER key=338107705035422142 bytes=37748736 weights=000001C6C51E4060
ENSUREWF32_FIND key=338107705035422142
ENSUREWF32_MISS key=338107705035422142 bytes=37748736
ENSUREWF32_EVICT key=338107705035422142 bytes=37748736
ENSUREWF32_LIVEHEAP key=338107705035422142 bytes=37748736
ENSUREWF32_CREATEBUF key=338107705035422142 bytes=37748736
ENSUREWF32_UPLOAD key=338107705035422142 bytes=37748736
